1,8.99064e-28
2,1.6664e-27
3,9.38848e-28
4,2.16924e-27
5,2.82691e-27
6,2.36219e-27
7,1.84607e-27
8,1.85933e-27
9,2.33178e-27
10,4.44566e-28
11,2.20758e-27
12,1.34165e-27
13,3.46109e-28
14,1.35153e-27
15,3.19986e-27
16,1.02607e-27
17,2.53788e-27
18,5.5043e-27
19,5.22614e-27
20,1.47781e-27
21,2.43975e-28
22,2.25577e-27
23,2.60231e-27
24,7.28336e-28
25,4.10588e-28
26,1.75373e-27
27,1.01612e-27
28,4.18979e-27
29,5.87608e-28
30,1.37201e-27
31,5.21086e-27
32,2.76794e-27
33,2.83638e-27
34,1.32985e-27
35,5.81787e-28
36,3.17805e-27
37,2.56772e-28
38,2.53151e-27
39,6.17586e-27
40,1.62729e-27
41,3.00073e-27
42,4.87369e-28
43,1.2654e-27
44,1.55569e-27
45,5.85441e-28
46,1.80593e-27
47,4.85884e-27
48,2.01202e-27
49,6.31144e-28
50,7.7639e-29
51,1.78962e-27
52,4.30622e-28
53,4.51167e-28
54,7.74819e-28
55,5.50468e-27
56,4.85247e-29
57,1.39504e-27
58,2.12117e-27
59,1.78656e-27
60,2.18744e-27
61,2.20051e-27
62,1.32157e-27
63,1.61485e-27
64,1.27667e-28
65,7.9747e-28
66,8.21502e-29
67,1.49998e-27
68,1.90418e-27
69,1.10592e-27
70,1.3721e-27
71,6.30042e-28
72,5.921e-28
73,3.14213e-27
74,9.25139e-28
75,5.92669e-27
76,1.61087e-27
77,1.81948e-27
78,5.17073e-28
79,2.336e-27
80,2.73179e-27
81,2.33405e-27
82,9.54173e-28
83,9.66627e-28
84,1.37782e-28
85,1.18463e-27
86,4.01592e-28
87,2.46098e-27
88,2.46574e-27
89,2.62266e-27
90,6.09923e-28
91,2.75098e-27
92,2.57645e-27
93,1.86699e-28
94,9.44186e-28
95,7.96559e-28
96,2.94325e-28
97,1.34919e-27
98,6.63585e-28
99,1.28861e-27
100,5.75105e-27
101,7.73038e-29
102,5.87032e-27
103,1.1722e-27
104,2.04798e-28
105,1.90229e-28
106,4.41213e-27
107,1.5911e-27
108,1.02859e-27
109,1.57479e-27
110,2.12292e-28
111,1.43118e-28
112,6.68514e-28
113,4.8576e-28
114,1.34064e-28
115,1.03004e-27
116,1.2281e-28
117,1.87265e-30
118,8.15305e-28
119,6.55101e-27
120,2.6956e-27
121,3.21228e-27
122,1.27418e-28
123,7.15958e-28
124,6.91226e-28
125,5.2103e-27
126,2.44887e-27
127,3.91838e-28
128,1.95853e-27
129,1.17722e-28
130,1.54673e-27
131,2.88161e-27
132,5.35535e-28
133,1.15457e-27
134,3.27359e-27
135,4.03637e-27
136,4.01557e-27
137,5.43418e-27
138,6.79125e-29
139,4.00845e-27
140,7.66219e-28
141,2.09589e-27
142,3.025e-27
143,8.16389e-28
144,1.86047e-27
145,2.82133e-27
146,2.19294e-27
147,6.56095e-28
148,2.26591e-29
149,1.6885e-28
150,2.32269e-27
151,2.37452e-27
152,1.93491e-27
153,1.27127e-27
154,1.35531e-28
155,2.83072e-27
156,1.2863e-27
157,7.69797e-28
158,7.88016e-27
159,1.60501e-27
160,4.52784e-27
161,4.74217e-28
162,9.3797e-28
163,1.05885e-27
164,2.34451e-27
165,8.27418e-29
166,3.32307e-27
167,3.30132e-27
168,2.44031e-27
169,1.10794e-27
170,1.4009e-27
171,1.40669e-27
172,1.01161e-27
173,2.15227e-27
174,3.05452e-27
175,3.93801e-27
176,2.52429e-27
177,2.03924e-27
178,5.17049e-30
179,1.26594e-27
180,1.12719e-27
181,1.51563e-27
182,3.63095e-27
183,7.20904e-28
184,1.07522e-26
185,1.66495e-27
186,9.10239e-28
187,2.00368e-27
188,1.13818e-28
189,7.97681e-28
190,1.22081e-27
191,2.64948e-27
192,1.81243e-27
193,1.61269e-27
194,2.1586e-27
195,2.21403e-28
196,1.25538e-27
197,1.4693e-27
198,1.93951e-28
199,4.24545e-28
200,1.75601e-27
201,5.23486e-28
202,3.80068e-28
203,5.71831e-28
204,7.50688e-28
205,1.03578e-27
206,1.36311e-27
207,9.34348e-28
208,4.50985e-27
209,4.85643e-28
210,1.72275e-27
211,1.06029e-27
212,3.54896e-28
213,8.45277e-28
214,8.96256e-28
215,5.08387e-28
216,2.52744e-28
217,8.70518e-28
218,1.95603e-27
219,9.83308e-28
220,2.18749e-27
221,1.73159e-27
222,3.41489e-27
223,8.5563e-29
224,4.93338e-28
225,7.84857e-28
226,3.43743e-28
227,1.07287e-27
228,4.80267e-28
229,5.60485e-28
230,1.05939e-27
231,5.58242e-28
232,4.69879e-28
233,3.38318e-29
234,7.38797e-28
235,3.74924e-27
236,3.22443e-28
237,1.99342e-28
238,2.00097e-27
239,2.01935e-27
240,1.20024e-27
241,5.80164e-28
242,9.2702e-28
243,1.37182e-27
244,3.63358e-27
245,1.19167e-27
246,5.08656e-28
247,3.93294e-27
248,1.71955e-28
249,8.83102e-28
250,1.23221e-27
251,5.4881e-28
252,1.21361e-27
253,7.57726e-28
254,4.85217e-28
255,5.0141e-28
256,9.02924e-28
257,9.30728e-29
258,8.9601e-28
259,6.34156e-28
260,2.02383e-27
261,1.01536e-28
262,2.39843e-27
263,9.97396e-28
264,2.85168e-27
265,1.36514e-29
266,7.12652e-27
267,1.03581e-27
268,2.22506e-27
269,1.44478e-27
270,7.92768e-28
271,1.36445e-27
272,8.35272e-28
273,2.83269e-27
274,1.95889e-27
275,1.86411e-27
276,8.01113e-28
277,4.11918e-27
278,2.65204e-27
279,1.34011e-27
280,1.73796e-27
281,5.11153e-28
282,5.37788e-28
283,3.81011e-28
284,1.58527e-27
285,1.45538e-27
286,2.6116e-27
287,3.78344e-28
288,1.1206e-27
289,2.66139e-27
290,5.96001e-29
291,1.41126e-28
292,2.82422e-27
293,1.37057e-27
294,1.15194e-27
295,4.98822e-28
296,1.45893e-27
297,3.61388e-28
298,2.99246e-27
299,7.84609e-28
300,8.65923e-28
301,1.67231e-28
302,3.95715e-27
303,3.98753e-30
304,9.68029e-28
305,1.86412e-27
306,5.30679e-28
307,2.11754e-27
308,1.05449e-28
309,5.60136e-28
310,9.14495e-28
311,2.96403e-28
312,4.16205e-27
313,6.72202e-29
314,9.96047e-28
315,1.02459e-27
316,6.04804e-28
317,5.85183e-28
318,1.44213e-27
319,1.49657e-27
320,1.27994e-27
321,1.30535e-27
322,1.80393e-29
323,1.26283e-27
324,6.66221e-28
325,2.18094e-27
326,1.89627e-28
327,2.98896e-27
328,3.125e-28
329,1.16775e-27
330,1.08335e-27
331,1.88616e-27
332,1.84089e-28
333,3.76763e-27
334,4.06552e-27
335,2.78921e-28
336,5.73847e-29
337,8.08937e-28
338,8.62526e-28
339,1.62421e-27
340,8.35177e-28
341,3.87386e-28
342,3.67561e-29
343,1.77412e-27
344,9.41797e-28
345,7.11582e-28
346,5.8427e-28
347,5.75619e-27
348,4.90525e-28
349,2.20595e-27
350,1.34219e-27
351,1.41996e-27
352,2.05494e-28
353,4.25822e-27
354,9.26618e-28
355,4.42569e-28
356,4.95641e-28
357,3.03066e-27
358,5.27171e-28
359,4.9232e-27
360,1.3974e-30
361,5.02207e-28
362,2.82973e-28
363,1.17366e-27
364,1.03738e-27
365,7.74107e-28
366,1.15563e-27
367,1.80709e-27
368,2.87993e-28
369,4.27372e-27
370,6.66145e-28
371,8.15894e-28
372,7.60737e-28
373,2.20952e-27
374,7.8214e-28
375,1.84618e-28
376,3.77782e-29
377,1.87118e-27
378,1.90049e-27
379,7.50625e-28
380,2.05287e-27
381,2.18617e-28
382,1.61399e-27
383,1.04967e-27
384,1.19949e-28
385,2.00925e-28
386,1.06234e-27
387,2.29896e-27
388,1.17606e-28
389,2.52412e-27
390,1.55449e-27
391,1.72993e-28
392,1.7859e-28
393,2.35391e-27
394,1.56036e-27
395,2.35176e-27
396,6.39621e-28
397,1.0751e-27
398,1.94057e-28
399,2.92411e-28
400,1.21852e-27
401,2.18073e-27
402,8.65361e-28
403,8.58063e-28
404,4.06387e-27
405,7.74512e-29
406,6.68142e-28
407,1.80695e-27
408,7.18206e-28
409,6.69196e-27
410,2.08321e-27
411,9.11323e-29
412,4.48246e-27
413,8.93826e-28
414,5.5901e-28
415,6.79085e-28
416,1.32691e-27
417,6.15683e-29
418,4.68141e-27
419,3.99222e-27
420,6.01279e-28
421,2.21805e-27
422,5.64575e-28
423,1.08621e-27
424,5.30027e-28
425,7.8334e-28
426,4.47507e-28
427,1.33059e-27
428,1.18444e-28
429,2.84837e-27
430,1.0455e-27
431,2.17066e-27
432,1.40792e-27
433,4.10246e-27
434,1.16152e-28
435,4.20419e-29
436,2.85317e-27
437,5.08666e-28
438,4.09131e-28
439,1.00062e-28
440,1.19213e-27
441,2.12767e-27
442,2.35416e-28
443,2.90692e-28
444,1.41155e-27
445,8.43989e-28
446,2.68175e-27
447,3.53258e-27
448,2.04126e-27
449,1.84436e-27
450,6.23245e-28
451,9.44036e-29
452,4.3747e-28
453,7.94525e-29
454,4.52219e-28
455,6.79802e-28
456,3.68496e-28
457,9.6235e-28
458,4.36901e-27
459,2.0526e-28
460,1.11022e-27
461,1.41226e-27
462,2.0477e-28
463,4.11207e-28
464,1.01887e-27
465,1.22267e-28
466,5.61774e-28
467,5.29012e-27
468,1.87013e-27
469,2.67133e-30
470,3.2752e-28
471,3.93371e-27
472,4.78366e-29
473,2.19685e-29
474,1.55645e-28
475,1.04765e-27
476,1.49203e-27
477,6.7888e-27
478,3.17906e-27
479,2.07852e-28
480,1.62886e-28
481,5.99278e-28
482,1.28128e-28
483,1.72343e-27
484,1.24691e-26
485,5.86039e-29
486,9.55471e-29
487,1.15717e-27
488,2.40486e-27
489,1.11791e-27
490,6.18207e-28
491,1.19044e-27
492,8.95479e-29
493,2.43968e-28
494,2.05544e-27
495,4.68454e-27
496,1.17295e-28
497,9.47418e-28
498,1.91954e-27
499,5.10937e-28
500,1.56221e-27
501,2.61564e-27
502,1.24089e-27
503,2.21598e-28
504,8.59238e-28
505,7.39217e-29
506,3.87419e-27
507,1.94217e-27
508,3.11947e-27
509,3.05734e-27
510,5.40729e-28
511,9.3866e-28
512,1.19058e-28
513,2.79815e-27
514,3.50067e-28
515,3.25473e-27
516,1.49629e-27
517,7.35188e-28
518,1.39023e-28
519,2.65713e-29
520,9.90335e-28
521,2.90203e-27
522,5.0589e-28
523,2.65104e-29
524,1.12984e-27
525,1.22005e-27
526,1.25645e-27
527,3.14612e-27
528,5.3763e-29
529,2.67838e-27
530,3.23875e-28
531,1.89555e-28
532,3.54393e-28
533,1.54116e-27
534,2.35324e-28
535,2.22608e-27
536,2.31432e-28
537,7.67709e-28
538,5.16285e-30
539,2.97091e-28
540,1.60257e-28
541,1.00317e-27
542,2.00736e-28
543,1.23825e-27
544,3.44874e-28
545,2.63382e-28
546,5.19411e-29
547,6.58046e-28
548,1.49657e-27
549,8.91469e-28
550,1.53756e-28
551,2.26653e-27
552,1.3775e-27
553,2.12938e-27
554,2.38729e-28
555,1.64e-27
556,1.99834e-27
557,7.83453e-28
558,3.36884e-28
559,7.91892e-28
560,2.00668e-28
561,7.29974e-28
562,3.30168e-28
563,2.61205e-28
564,6.74628e-28
565,1.87497e-27
566,1.34427e-27
567,9.71499e-28
568,2.64704e-27
569,2.89388e-27
570,1.30855e-27
571,1.30031e-27
572,2.17232e-27
573,4.85138e-28
574,3.23874e-28
575,1.86431e-27
576,6.25171e-28
577,8.72165e-28
578,8.42436e-29
579,4.79077e-27
