 1.152738 , -3.770723 , -2.417496 ,  1.728488 , -2.928478 , -2.527941 ,  1.787898 , -3.307018 , -1.314618 ,  1.230438 , -3.603669 , -0.500098 ,  0.162858 , -3.004679 ,  0.056593 , -0.231013 , -1.864465 , -0.142629 , -1.231685 , -1.890936 , -0.912928 , -2.183521 , -0.885464 , -1.197710 , -2.510852 , -0.506179 , -0.316835 , -2.414697 ,  0.454600 ,  0.450334 , -1.097664 ,  0.376674 ,  0.603477 , -0.568470 ,  0.740236 , -0.285429 , -1.629585 ,  1.552274 , -0.254628 , -0.628312 ,  1.556385 , -1.105147 ,  0.385149 ,  0.792804 , -1.042575 ,  1.112427 ,  1.299793 , -0.278788 ,  1.097936 ,  2.336883 ,  0.556098 ,  1.872325 ,  2.732495 ,  1.553285 ,  1.087221 ,  3.269537 ,  2.054511 ,  1.012050 ,  3.276821 ,  3.355077 ,  0.063672 ,  3.304694 ,  3.917641 , 
 0.901337 , -3.811102 , -2.227711 ,  1.954196 , -3.493543 , -2.952540 ,  1.775315 , -3.740058 , -1.586514 ,  1.540384 , -2.579261 , -1.129997 ,  0.778816 , -2.533762 , -0.209034 , -0.546731 , -2.284925 , -0.075087 , -0.768940 , -2.384687 , -1.241957 , -1.580987 , -1.638673 , -1.059143 , -1.818894 , -0.303318 , -0.701852 , -1.871221 ,  0.113984 ,  0.458266 , -1.820694 ,  1.181806 ,  0.384861 , -1.188407 ,  0.616603 , -0.161246 , -0.555038 ,  1.227405 , -1.201298 , -0.020946 ,  2.026278 , -0.273821 ,  0.717564 ,  1.637436 , -0.980925 ,  1.119637 ,  1.832675 ,  0.202278 ,  0.994858 ,  2.862035 ,  1.020581 ,  0.543285 ,  3.313235 ,  1.969879 ,  0.676767 ,  2.223866 ,  2.681826 , -0.025901 ,  2.978533 ,  3.163628 , -1.018744 ,  2.389797 ,  3.976543 , 
 0.990778 , -3.876970 , -2.490677 ,  2.143173 , -4.045427 , -2.481659 ,  1.808557 , -3.128400 , -2.170210 ,  1.415802 , -2.231974 , -1.194799 ,  0.376689 , -2.077098 , -0.762915 , -0.408703 , -1.726954 ,  0.120468 , -1.208452 , -2.549054 , -0.681433 , -1.897382 , -1.571708 , -0.687767 , -1.285668 , -0.569032 , -0.463683 , -1.545275 , -0.597718 ,  0.765503 , -1.307174 ,  0.409135 ,  0.190728 , -0.260617 ,  0.693317 , -0.153733 , -0.921926 ,  1.550597 , -0.828387 , -0.211044 ,  2.053876 , -1.454978 ,  0.699383 ,  2.186145 , -0.752722 ,  0.268746 ,  1.614872 ,  0.457371 ,  0.303653 ,  2.783150 ,  1.185167 ,  0.978112 ,  3.661083 ,  1.938164 , -0.026826 ,  3.347440 ,  2.386307 , -0.294541 ,  2.256582 ,  3.101708 , -0.324215 ,  1.449416 ,  4.082537 , 
 0.807029 , -3.732335 , -2.462567 ,  1.549650 , -4.086594 , -3.034287 ,  1.815358 , -3.512261 , -1.884895 ,  1.221043 , -3.439311 , -0.667475 ,  1.186152 , -2.525701 ,  0.201103 ,  0.434295 , -1.956473 , -0.573959 , -0.607342 , -1.800045 , -0.544202 , -1.152655 , -1.150552 , -1.587305 , -1.440749 , -0.303876 , -1.049879 , -0.776963 , -0.676505 ,  0.134316 , -0.715135 ,  0.318804 , -0.257802 , -0.946465 ,  1.042712 , -1.316909 , -1.388179 ,  1.225952 , -0.189379 , -0.287727 ,  1.944914 , -0.543182 ,  0.551219 ,  1.800627 ,  0.196736 , -0.340443 ,  2.477451 ,  0.975701 ,  0.189566 ,  3.540033 ,  0.955463 ,  0.345290 ,  3.515336 ,  2.009918 , -0.101988 ,  2.410425 ,  2.504883 ,  0.232257 ,  2.857339 ,  3.667488 , -0.675088 ,  2.227430 ,  3.502421 , 
 0.801657 , -3.740484 , -2.411468 ,  1.144189 , -4.787846 , -2.365103 ,  1.397460 , -4.154285 , -1.172802 ,  1.330640 , -2.853702 , -0.631545 ,  1.382675 , -2.290238 ,  0.644435 ,  0.758531 , -1.954903 , -0.368005 , -0.225889 , -1.338085 , -0.780788 , -1.029181 , -1.137671 , -1.775066 , -1.026662 , -0.776061 , -0.453405 , -1.799272 , -0.157682 ,  0.496210 , -1.219590 ,  0.627263 ,  0.016671 , -0.253546 ,  0.915578 , -0.951121 , -1.022568 ,  1.637210 , -0.971377 , -0.041238 ,  2.357608 , -0.577107 , -0.054727 ,  1.234307 ,  0.062958 , -0.177927 ,  1.954732 ,  1.138764 ,  0.259168 ,  2.816556 ,  0.486084 ,  0.990424 ,  2.761704 ,  1.630119 , -0.260804 ,  3.071440 ,  1.998619 , -0.576860 ,  3.399104 ,  3.124584 ,  0.012653 ,  2.268851 ,  2.579671 , 
 0.616110 , -3.616650 , -2.332828 ,  0.393295 , -4.343423 , -1.439970 ,  0.310183 , -3.603993 , -0.403005 ,  1.458916 , -3.510715 , -0.140229 ,  1.942406 , -2.375313 , -0.314353 ,  0.785346 , -1.747628 , -0.685706 ,  0.020048 , -1.248180 , -1.531192 , -0.972614 , -0.995512 , -2.011694 , -1.528488 , -0.251294 , -1.186642 , -1.162979 , -0.049801 , -0.231279 , -0.737518 ,  1.117632 , -0.336873 ,  0.141023 ,  0.743236 , -1.110662 ,  0.198756 ,  1.845396 , -0.987993 ,  0.722656 ,  2.149694 ,  0.022140 ,  0.226702 ,  1.130458 , -0.014101 ,  0.104080 ,  1.581821 ,  1.038899 ,  0.389508 ,  2.457334 ,  1.450168 , -0.770268 ,  2.628200 ,  1.630138 , -0.205557 ,  2.616213 ,  2.595087 , -1.400019 ,  3.183831 ,  3.043104 , -0.943823 ,  2.006879 ,  3.115772 , 
 0.608805 , -3.526011 , -2.444355 ,  0.191581 , -4.087424 , -1.445835 ,  0.289488 , -4.342695 , -0.354130 ,  0.716562 , -3.377339 , -0.569371 ,  1.071422 , -2.122811 , -0.298379 ,  0.655997 , -2.254979 , -1.535708 , -0.207868 , -2.166933 , -0.901052 , -0.631950 , -0.882183 , -0.667228 , -1.523867 , -0.207150 , -1.048674 , -1.052614 , -0.072199 ,  0.139501 , -1.960200 ,  0.576275 , -0.320625 , -0.688863 ,  0.921330 , -0.765881 ,  0.334478 ,  0.998914 , -0.600639 ,  0.265277 ,  2.344306 , -0.625945 ,  1.265160 ,  2.863038 , -0.024793 ,  0.264662 ,  2.240937 ,  0.608756 ,  1.019716 ,  2.930238 ,  1.562165 , -0.078643 ,  3.148188 ,  0.883647 , -0.171765 ,  3.140110 ,  2.153631 , -0.458246 ,  1.940843 ,  2.754086 , -0.013659 ,  2.642564 ,  3.489047 , 
 0.384467 , -3.761189 , -2.388356 ,  1.213342 , -3.642004 , -1.296892 ,  0.305100 , -3.056290 , -0.555256 ,  1.315430 , -3.300773 ,  0.257988 ,  1.373383 , -2.772224 , -0.694192 ,  0.702476 , -2.075057 , -0.988518 , -0.091778 , -1.447225 , -0.789147 , -0.969579 , -1.118464 , -1.758539 , -1.082629 , -1.524173 , -0.453615 , -0.305476 , -0.436616 , -0.330520 , -1.385067 ,  0.332274 ,  0.046482 , -0.625831 ,  0.703628 , -0.789508 ,  0.636937 ,  0.628345 , -0.258537 ,  0.183743 ,  1.710890 , -0.766182 , -0.076045 ,  2.937063 , -0.901721 ,  0.720427 ,  2.585026 ,  0.098319 , -0.092840 ,  3.412305 ,  0.647163 , -0.493715 ,  3.037284 ,  1.701111 , -0.647068 ,  3.416798 ,  2.839597 , -0.741406 ,  2.168967 ,  2.731447 , -0.708453 ,  2.732789 ,  3.886581 , 
 0.456867 , -3.434242 , -2.618160 ,  0.286978 , -3.750675 , -1.336726 ,  0.707568 , -3.774900 , -0.157422 ,  1.740676 , -2.997096 ,  0.230275 ,  1.740206 , -2.966740 , -1.132066 ,  0.500632 , -2.464793 , -1.503905 , -0.032227 , -1.365737 , -1.432412 , -1.000009 , -0.757632 , -1.678128 , -0.548500 , -0.925607 , -0.687705 , -0.084613 , -1.679598 ,  0.342308 , -0.195712 , -0.367658 ,  0.277679 ,  0.022566 ,  0.617297 ,  0.129381 ,  0.822747 ,  1.436847 ,  0.325259 ,  0.375230 ,  1.924227 , -0.724618 ,  0.680882 ,  2.802269 , -1.103909 ,  0.230280 ,  2.686782 ,  0.091606 , -0.832473 ,  3.386008 ,  0.261718 , -0.721346 ,  3.830453 ,  1.485041 , -0.786913 ,  2.933207 ,  2.110804 , -1.601680 ,  2.752736 ,  2.914861 , -1.377921 ,  2.278024 ,  4.039777 , 
 0.569867 , -3.096089 , -2.635066 ,  0.694864 , -4.053972 , -1.617916 ,  1.163851 , -3.967328 , -0.559258 ,  0.847135 , -3.694722 ,  0.381063 ,  1.107467 , -2.859220 , -0.606312 ,  0.945110 , -2.069614 , -1.292163 , -0.092047 , -1.507313 , -1.957249 , -0.228064 , -0.229796 , -1.897346 , -0.770447 , -0.426527 , -1.006947 ,  0.128989 , -1.120004 , -0.320811 , -0.242191 ,  0.108837 ,  0.269474 ,  1.074725 ,  0.300178 ,  0.238139 ,  1.506924 ,  1.353419 , -0.521925 ,  0.639773 ,  2.158594 , -0.076715 ,  0.218655 ,  2.803610 , -0.830243 , -0.169661 ,  2.724838 ,  0.443734 , -0.995996 ,  3.113331 ,  1.224860 , -2.000910 ,  3.149602 ,  1.662501 , -1.188607 ,  2.722818 ,  2.445462 , -1.837249 ,  1.685233 ,  2.827943 , -1.409210 ,  2.467528 ,  3.763276 , 
