221668.000000	-0.238698	-0.300191	5.144918	5.390055	5.267517	0.000000
221768.000000	-0.238983	-0.299540	5.144348	5.390442	5.268168	0.000000
221868.000000	-0.237986	-0.297150	5.145325	5.390340	5.267985	0.000000
221984.000000	-0.241892	-0.296997	5.143636	5.390076	5.269104	0.000000
222084.000000	-0.239614	-0.293457	5.146850	5.390198	5.269836	0.000000
222201.000000	-0.246053	-0.289785	5.145162	5.390177	5.270203	0.000000
222318.000000	-0.243652	-0.286886	5.143127	5.390259	5.270935	0.000000
222418.000000	-0.243520	-0.286001	5.144755	5.390055	5.271301	0.000000
222518.000000	-0.244212	-0.280253	5.143351	5.390096	5.272176	0.000000
222620.000000	-0.244822	-0.276418	5.145040	5.390076	5.272319	0.000000
222718.000000	-0.244843	-0.274424	5.144531	5.390015	5.273031	0.000000
222817.000000	-0.247101	-0.272349	5.143595	5.390116	5.273580	0.000000
222918.000000	-0.247386	-0.272257	5.147746	5.390381	5.273682	0.000000
223018.000000	-0.247284	-0.269226	5.146077	5.390279	5.274251	0.000000
223118.000000	-0.247609	-0.269409	5.144450	5.390279	5.274109	0.000000
223218.000000	-0.248403	-0.265147	5.144633	5.390157	5.274719	0.000000
223319.000000	-0.248973	-0.263336	5.144857	5.390279	5.275207	0.000000
223418.000000	-0.247152	-0.263875	5.145671	5.390218	5.275370	0.000000
223520.000000	-0.251251	-0.262299	5.145365	5.390117	5.275899	0.000000
223618.000000	-0.251160	-0.261037	5.144145	5.390320	5.276082	0.000000
223735.000000	-0.249563	-0.258535	5.145894	5.390238	5.275899	0.000000
223834.000000	-0.250000	-0.255412	5.145548	5.390218	5.276733	0.000000
223935.000000	-0.254130	-0.255341	5.144694	5.390422	5.277384	0.000000
224034.000000	-0.250773	-0.252014	5.147013	5.390177	5.277690	0.000000
224151.000000	-0.254313	-0.250478	5.144999	5.390503	5.278218	0.000000
224251.000000	-0.255198	-0.248362	5.146444	5.390157	5.278239	0.000000
224400.000000	-0.255452	-0.241770	5.146301	5.390015	5.279256	0.000000
224502.000000	-0.255839	-0.239950	5.146342	5.390157	5.279704	0.000000
224602.000000	-0.256551	-0.237732	5.143616	5.390239	5.280701	0.000000
224701.000000	-0.256795	-0.235077	5.147949	5.390238	5.280762	0.000000
224801.000000	-0.259379	-0.235413	5.147176	5.390137	5.281352	0.000000
224901.000000	-0.255259	-0.233022	5.147196	5.390178	5.281474	0.000000
225018.000000	-0.259450	-0.231272	5.147380	5.390462	5.281291	0.000000
225151.000000	-0.258820	-0.228149	5.146464	5.390422	5.282369	0.000000
225269.000000	-0.263163	-0.228363	5.145609	5.390340	5.282654	0.000000
225367.000000	-0.260142	-0.224752	5.146505	5.389954	5.283549	15021.600000
225468.000000	-0.264506	-0.222982	5.147685	5.390096	5.283814	0.000000
225567.000000	-0.264038	-0.218964	5.147176	5.390198	5.284322	15034.933333
225668.000000	-0.263448	-0.217468	5.146525	5.389994	5.284709	0.000000
225768.000000	-0.265045	-0.217580	5.146322	5.390361	5.284688	0.000000
225867.000000	-0.263743	-0.215302	5.146322	5.390177	5.285482	15054.733333
225971.000000	-0.263499	-0.209351	5.147868	5.390238	5.285848	0.000000
226084.000000	-0.265951	-0.206940	5.147481	5.390279	5.286275	0.000000
226201.000000	-0.265717	-0.204529	5.147461	5.390096	5.287048	0.000000
226301.000000	-0.267110	-0.203227	5.148783	5.390340	5.287944	0.000000
226400.000000	-0.268728	-0.202769	5.149496	5.390279	5.287821	0.000000
226501.000000	-0.268341	-0.200775	5.148824	5.390137	5.287883	0.000000
226601.000000	-0.271851	-0.199972	5.149129	5.389974	5.288676	0.000000
226701.000000	-0.268962	-0.193675	5.151326	5.390116	5.288961	0.000000
