2.910000E+2	2.330000E+2	3.310000E+2	2.730000E+2	2.510000E+2	1.900000E+2	3.710000E+2	3.100000E+2	1.000000E+0	2.000000E+2
2.129030E+5	3.108782E+2	2.523932E+2
2.130190E+5	3.110041E+2	2.523138E+2
2.131180E+5	3.109705E+2	2.522284E+2
2.132190E+5	3.109840E+2	2.522942E+2
2.133180E+5	3.109622E+2	2.522383E+2
2.134520E+5	3.109629E+2	2.522728E+2
2.135520E+5	3.109809E+2	2.523302E+2
2.137690E+5	3.109945E+2	2.522711E+2
2.138680E+5	3.110059E+2	2.522832E+2
2.139690E+5	3.109718E+2	2.522766E+2
2.141020E+5	3.109407E+2	2.522993E+2
2.142020E+5	3.109838E+2	2.522785E+2
2.143180E+5	3.109844E+2	2.522755E+2
2.144360E+5	3.109611E+2	2.522318E+2
2.145350E+5	3.109710E+2	2.522925E+2
2.147510E+5	3.109378E+2	2.521340E+2
2.148530E+5	3.109373E+2	2.521063E+2
2.149520E+5	3.109358E+2	2.520677E+2
2.150520E+5	3.109246E+2	2.519535E+2
2.151690E+5	3.109116E+2	2.518340E+2
2.152690E+5	3.108925E+2	2.516805E+2
2.153700E+5	3.108774E+2	2.516157E+2
2.154840E+5	3.110073E+2	2.513697E+2
2.155850E+5	3.109845E+2	2.514491E+2
2.156860E+5	3.109832E+2	2.514114E+2
2.158020E+5	3.109384E+2	2.513746E+2
2.159010E+5	3.109724E+2	2.513325E+2
2.160190E+5	3.109417E+2	2.512175E+2
2.161360E+5	3.109273E+2	2.512087E+2
2.162350E+5	3.109169E+2	2.510622E+2
2.163350E+5	3.109153E+2	2.509999E+2
2.164370E+5	3.108464E+2	2.510197E+2
2.165520E+5	3.109105E+2	2.509244E+2
2.166510E+5	3.108841E+2	2.508258E+2
2.167520E+5	3.108837E+2	2.507936E+2
2.168520E+5	3.108432E+2	2.507466E+2
2.169510E+5	3.108383E+2	2.507015E+2
2.170520E+5	3.108105E+2	2.506628E+2
2.171510E+5	3.108476E+2	2.506492E+2
2.172640E+5	3.108773E+2	2.505098E+2
2.173680E+5	3.108548E+2	2.505715E+2
2.174840E+5	3.109809E+2	2.504201E+2
2.175850E+5	3.109023E+2	2.503124E+2
2.176860E+5	3.109285E+2	2.502413E+2
2.177850E+5	3.108783E+2	2.502022E+2
2.178850E+5	3.109059E+2	2.501627E+2
2.179860E+5	3.108761E+2	2.501750E+2
2.181020E+5	3.108961E+2	2.500170E+2
2.182010E+5	3.108830E+2	2.499109E+2
2.183010E+5	3.109105E+2	2.498839E+2
2.184010E+5	3.108285E+2	2.498750E+2
2.185010E+5	3.108493E+2	2.496211E+2
2.186020E+5	3.108106E+2	2.496196E+2
2.187020E+5	3.108450E+2	2.496202E+2
2.188040E+5	3.109466E+2	2.494819E+2
2.189020E+5	3.109034E+2	2.494083E+2
2.190190E+5	3.109539E+2	2.494115E+2
2.191850E+5	3.108961E+2	2.492645E+2
2.192850E+5	3.108936E+2	2.491927E+2
2.193850E+5	3.108413E+2	2.491055E+2
2.194860E+5	3.108804E+2	2.490989E+2
2.195850E+5	3.108498E+2	2.489810E+2
2.196860E+5	3.108513E+2	2.489207E+2
2.197840E+5	3.108470E+2	2.488498E+2
2.198940E+5	3.108628E+2	2.487756E+2
2.200060E+5	3.109106E+2	2.485217E+2
2.201180E+5	3.109087E+2	2.484549E+2
2.202180E+5	3.109361E+2	2.483946E+2
2.203350E+5	3.109023E+2	2.483013E+2
2.204350E+5	3.108846E+2	2.482590E+2
2.205340E+5	3.109025E+2	2.482532E+2
2.206360E+5	3.108905E+2	2.481597E+2
2.207510E+5	3.108524E+2	2.481833E+2
2.208510E+5	3.108990E+2	2.481169E+2
2.209510E+5	3.108954E+2	2.481055E+2
2.210520E+5	3.108613E+2	2.480689E+2
2.211510E+5	3.108539E+2	2.480533E+2
2.212510E+5	3.108774E+2	2.479919E+2
2.213670E+5	3.108584E+2	2.480358E+2
2.214720E+5	3.108528E+2	2.479139E+2
2.215680E+5	3.108422E+2	2.479348E+2
2.216680E+5	3.108282E+2	2.478285E+2
2.217680E+5	3.108198E+2	2.478311E+2
2.218680E+5	3.108386E+2	2.477899E+2
2.219840E+5	3.108128E+2	2.476644E+2
2.220840E+5	3.108108E+2	2.475903E+2
2.222010E+5	3.109037E+2	2.475172E+2
2.223180E+5	3.109039E+2	2.474823E+2
2.224180E+5	3.109030E+2	2.473745E+2
2.225180E+5	3.108803E+2	2.472991E+2
2.226200E+5	3.108843E+2	2.472908E+2
2.227180E+5	3.108913E+2	2.472557E+2
2.228170E+5	3.108570E+2	2.471674E+2
2.229180E+5	3.108278E+2	2.471560E+2
