0,6.66982e-21
1,5.24729e-20
2,2.98726e-20
3,2.09024e-20
4,1.10663e-20
5,1.13432e-19
6,3.64951e-20
7,9.85972e-20
8,3.84419e-20
9,1.23849e-19
10,5.77285e-21
11,1.86718e-19
12,1.07997e-19
13,1.99284e-20
14,4.20454e-20
15,5.19599e-20
16,1.25345e-20
17,2.21193e-20
18,1.41399e-20
19,6.68445e-20
20,3.95976e-20
21,1.47219e-20
22,9.81006e-20
23,6.00314e-21
24,3.68132e-20
25,4.25985e-20
26,1.20916e-19
27,7.77237e-20
28,5.25276e-20
29,5.8657e-20
30,2.81312e-20
31,8.7484e-21
32,3.28462e-20
33,1.64746e-20
34,8.39523e-21
35,2.55737e-20
36,5.89568e-20
37,6.40133e-20
38,1.9956e-20
39,1.22361e-19
40,5.07189e-20
41,3.45541e-20
42,8.66411e-21
43,3.11968e-20
44,5.55487e-21
45,9.02734e-21
46,6.58822e-20
47,1.65602e-20
48,6.41441e-20
49,1.12251e-19
50,8.5888e-20
51,7.05679e-20
52,3.3449e-21
53,4.3818e-21
54,3.4548e-20
55,2.50456e-20
56,6.42889e-20
57,2.73111e-19
58,2.57423e-20
59,4.68591e-21
60,4.23731e-21
61,4.43934e-21
62,5.01209e-21
63,2.84692e-19
64,2.55167e-20
65,2.72401e-19
66,2.69066e-20
67,1.3156e-20
68,1.5588e-20
69,4.74909e-20
70,6.13796e-20
71,1.44065e-20
72,1.14918e-19
73,5.88472e-20
74,4.09251e-22
75,1.87391e-20
76,1.67922e-20
77,1.43738e-20
78,8.33212e-21
79,4.56241e-20
80,2.46561e-20
81,2.88684e-20
82,1.45033e-19
83,2.33505e-20
84,1.31484e-19
85,9.86671e-20
86,1.40215e-19
87,1.72521e-19
88,2.15414e-20
89,1.48339e-20
90,1.0616e-20
91,6.10497e-21
92,9.10933e-21
93,1.97424e-21
94,3.01819e-19
95,7.8368e-21
96,7.20722e-21
97,9.87098e-20
98,4.41286e-20
99,4.80082e-20
100,3.77097e-20
101,1.62472e-19
102,1.73199e-20
103,1.8845e-20
104,5.40898e-20
105,4.23743e-20
106,3.13993e-19
107,3.29729e-21
108,6.2305e-20
109,6.60156e-21
110,3.25893e-21
111,3.83639e-20
112,2.02948e-19
113,4.82153e-20
114,1.1455e-19
115,2.50668e-20
116,1.31445e-19
117,3.66146e-20
118,3.67531e-20
119,1.76867e-19
120,1.45357e-19
121,2.41811e-20
122,1.2311e-20
123,2.31649e-20
124,5.08308e-20
125,8.0218e-20
126,5.2708e-20
127,5.36099e-20
128,7.67131e-20
129,6.14073e-20
130,6.70199e-21
131,6.13443e-20
132,5.85821e-20
133,5.53134e-22
134,3.19802e-20
135,5.02025e-20
136,3.02847e-20
137,9.15644e-20
138,7.76861e-20
139,2.93984e-20
140,1.21274e-21
141,9.68367e-20
142,4.366e-19
143,4.67446e-20
144,3.70158e-21
145,1.5718e-19
146,7.46143e-20
147,1.22447e-20
148,1.1245e-19
149,3.4825e-20
150,2.9247e-20
151,3.08775e-20
152,1.42056e-19
153,2.23957e-20
154,1.36589e-19
155,1.0177e-19
156,4.19962e-20
157,1.67349e-19
158,5.37086e-20
159,3.26954e-21
160,3.67875e-20
161,1.62776e-19
162,7.99214e-20
163,1.49436e-19
164,4.94634e-20
165,3.95278e-20
166,1.28855e-19
167,1.25656e-19
168,6.42342e-20
169,8.48503e-20
170,5.022e-20
171,1.63055e-21
172,5.915e-20
173,1.13717e-20
174,1.44436e-20
175,8.25944e-20
176,2.16568e-21
177,1.62163e-20
178,9.23156e-20
179,5.40575e-20
180,3.55392e-20
181,1.04751e-19
182,1.00098e-19
183,5.97102e-20
184,2.64319e-20
185,8.87303e-20
186,9.15049e-21
187,2.46677e-20
188,6.82837e-20
189,5.16378e-20
190,5.92213e-20
191,5.21365e-20
192,1.23269e-21
193,6.3003e-20
194,8.20002e-20
195,1.01319e-19
196,1.63678e-19
197,1.14207e-21
198,8.56795e-20
199,3.05386e-20
200,1.03819e-19
201,1.95603e-19
202,6.14409e-20
